node: tikgpu04.ee.ethz.ch | gpu: NVIDIA TITAN RTX
  N_J=4 n= 4 p=0.562341  | BER 0.0956 cnn 0.148 en 0.008 suite 0.156 JSR -13.4 dB
  N_J=4 n= 8 p=0.562341  | BER 0.1048 cnn 0.203 en 0.008 suite 0.211 JSR -10.5 dB
  N_J=4 n=16 p=0.562341  | BER 0.1281 cnn 0.365 en 0.006 suite 0.371 JSR -7.3 dB
  N_J=4 n=32 p=0.562341  | BER 0.1539 cnn 0.584 en 0.031 suite 0.609 JSR -4.8 dB
  N_J=4 n=52 p=0.562341  | BER 0.1891 cnn 0.787 en 0.029 suite 0.801 JSR -2.5 dB
  N_J=4 n= 1 p=1         | BER 0.0857 cnn 0.150 en 0.018 suite 0.168 JSR -17.4 dB
  N_J=4 n= 2 p=1         | BER 0.0978 cnn 0.168 en 0.008 suite 0.176 JSR -14.0 dB
  N_J=4 n= 4 p=1         | BER 0.1057 cnn 0.225 en 0.010 suite 0.232 JSR -11.2 dB
  N_J=4 n= 8 p=1         | BER 0.1185 cnn 0.309 en 0.016 suite 0.324 JSR -8.2 dB
  N_J=4 n=16 p=1         | BER 0.1455 cnn 0.557 en 0.020 suite 0.576 JSR -5.1 dB
  N_J=4 n=32 p=1         | BER 0.1894 cnn 0.789 en 0.053 suite 0.824 JSR -2.3 dB
  N_J=4 n=52 p=1         | BER 0.2372 cnn 0.918 en 0.084 suite 0.938 JSR +0.2 dB
  N_J=4 n= 1 p=1.77828   | BER 0.0935 cnn 0.164 en 0.008 suite 0.172 JSR -14.6 dB
  N_J=4 n= 2 p=1.77828   | BER 0.0982 cnn 0.178 en 0.014 suite 0.189 JSR -11.7 dB
  N_J=4 n= 4 p=1.77828   | BER 0.1139 cnn 0.307 en 0.012 suite 0.316 JSR -8.4 dB
  N_J=4 n= 8 p=1.77828   | BER 0.1356 cnn 0.467 en 0.023 suite 0.486 JSR -5.6 dB
  N_J=4 n=16 p=1.77828   | BER 0.1717 cnn 0.734 en 0.037 suite 0.760 JSR -2.7 dB
  N_J=4 n=32 p=1.77828   | BER 0.2305 cnn 0.947 en 0.117 suite 0.957 JSR +0.4 dB
  N_J=4 n=52 p=1.77828   | BER 0.2820 cnn 0.984 en 0.363 suite 0.992 JSR +2.7 dB
  N_J=4 n= 1 p=3.16228   | BER 0.0962 cnn 0.213 en 0.016 suite 0.229 JSR -12.4 dB
  N_J=4 n= 2 p=3.16228   | BER 0.1033 cnn 0.271 en 0.014 suite 0.283 JSR -9.3 dB
  N_J=4 n= 4 p=3.16228   | BER 0.1212 cnn 0.400 en 0.014 suite 0.412 JSR -6.3 dB
  N_J=4 n= 8 p=3.16228   | BER 0.1530 cnn 0.658 en 0.029 suite 0.676 JSR -3.3 dB
  N_J=4 n=16 p=3.16228   | BER 0.2062 cnn 0.885 en 0.074 suite 0.904 JSR -0.1 dB
  N_J=4 n=32 p=3.16228   | BER 0.2742 cnn 0.982 en 0.422 suite 0.996 JSR +2.9 dB
  N_J=4 n=52 p=3.16228   | BER 0.3205 cnn 1.000 en 0.838 suite 1.000 JSR +5.0 dB
  N_J=4 n= 1 p=5.62341   | BER 0.0990 cnn 0.252 en 0.006 suite 0.258 JSR -9.8 dB
  N_J=4 n= 2 p=5.62341   | BER 0.1109 cnn 0.393 en 0.016 suite 0.404 JSR -6.8 dB
  N_J=4 n= 4 p=5.62341   | BER 0.1326 cnn 0.590 en 0.020 suite 0.604 JSR -3.8 dB
  N_J=4 n= 8 p=5.62341   | BER 0.1771 cnn 0.869 en 0.062 suite 0.885 JSR -0.5 dB
  N_J=4 n=16 p=5.62341   | BER 0.2448 cnn 0.984 en 0.342 suite 0.988 JSR +2.5 dB
  N_J=4 n=32 p=5.62341   | BER 0.3142 cnn 1.000 en 0.877 suite 1.000 JSR +5.4 dB
  N_J=4 n=52 p=5.62341   | BER 0.3603 cnn 1.000 en 0.992 suite 1.000 JSR +7.6 dB
  N_J=4 n= 1 p=10        | BER 0.1073 cnn 0.395 en 0.012 suite 0.400 JSR -7.0 dB
  N_J=4 n= 2 p=10        | BER 0.1185 cnn 0.617 en 0.018 suite 0.631 JSR -4.1 dB
  N_J=4 n= 4 p=10        | BER 0.1468 cnn 0.820 en 0.039 suite 0.838 JSR -1.1 dB
  N_J=4 n= 8 p=10        | BER 0.2031 cnn 0.953 en 0.219 suite 0.969 JSR +2.2 dB
  N_J=4 n=16 p=10        | BER 0.2683 cnn 0.992 en 0.805 suite 1.000 JSR +4.6 dB
  N_J=4 n=32 p=10        | BER 0.3529 cnn 1.000 en 0.998 suite 1.000 JSR +7.8 dB
  N_J=4 n=52 p=10        | BER 0.3911 cnn 1.000 en 1.000 suite 1.000 JSR +10.1 dB
  [checkpoint] N_J=4 done, 273 rows (130s)

ebno_5: confirmed frontier picks (fresh 4096 frames each)
  N_J=1 cnn   budget far   (=0.1323) -> n=1 p=0.177828 | BER 0.0866 P_det 0.1379 (+0.7 sigma)
  N_J=1 cnn   budget 0.1   -> none
  N_J=1 cnn   budget 0.5   (=0.5000) -> n=52 p=0.177828 | BER 0.1303 P_det 0.3962 (-13.6 sigma)
  N_J=1 suite budget far   (=0.1418) -> n=1 p=0.177828 | BER 0.0866 P_det 0.1455 (+0.5 sigma)
  N_J=1 suite budget 0.1   -> none
  N_J=1 suite budget 0.5   (=0.5000) -> n=52 p=0.177828 | BER 0.1303 P_det 0.4077 (-12.0 sigma)
  N_J=2 cnn   budget far   (=0.1323) -> n=1 p=0.562341 | BER 0.0867 P_det 0.1394 (+0.9 sigma)
  N_J=2 cnn   budget 0.1   -> none
  N_J=2 cnn   budget 0.5   (=0.5000) -> n=32 p=0.316228 | BER 0.1303 P_det 0.4001 (-13.0 sigma)
  N_J=2 suite budget far   (=0.1418) -> n=4 p=0.316228 | BER 0.0921 P_det 0.1638 (+2.8 sigma)  FLAGGED
  N_J=2 suite budget 0.1   -> none
  N_J=2 suite budget 0.5   (=0.5000) -> n=32 p=0.316228 | BER 0.1303 P_det 0.4141 (-11.2 sigma)
  N_J=4 cnn   budget far   (=0.1323) -> n=52 p=0.01 | BER 0.0892 P_det 0.1504 (+2.3 sigma)  FLAGGED
  N_J=4 cnn   budget 0.1   -> none
  N_J=4 cnn   budget 0.5   (=0.5000) -> n=8 p=1.77828 | BER 0.1351 P_det 0.4849 (-1.9 sigma)
  N_J=4 suite budget far   (=0.1418) -> n=52 p=0.01 | BER 0.0892 P_det 0.1631 (+2.7 sigma)  FLAGGED
  N_J=4 suite budget 0.1   -> none
  N_J=4 suite budget 0.5   (=0.5000) -> n=8 p=1.77828 | BER 0.1351 P_det 0.5005 (+0.1 sigma)
wrote /home/rrahman/BT/Tabula Rasa/sim08_ablation/../artifacts/sim08_ablation/run001/sweep_ebno_5.json (160s)
