node: tikgpu04.ee.ethz.ch | gpu: NVIDIA TITAN RTX
  N_J=4 n= 4 p=0.562341  | BER 0.1851 cnn 0.461 en 0.006 suite 0.465 JSR -13.7 dB
  N_J=4 n= 8 p=0.562341  | BER 0.1905 cnn 0.516 en 0.016 suite 0.527 JSR -10.6 dB
  N_J=4 n=16 p=0.562341  | BER 0.1990 cnn 0.602 en 0.018 suite 0.617 JSR -7.7 dB
  N_J=4 n=32 p=0.562341  | BER 0.2190 cnn 0.666 en 0.016 suite 0.674 JSR -4.6 dB
  N_J=4 n=52 p=0.562341  | BER 0.2372 cnn 0.787 en 0.020 suite 0.799 JSR -2.5 dB
  N_J=4 n= 1 p=1         | BER 0.1819 cnn 0.447 en 0.008 suite 0.455 JSR -17.2 dB
  N_J=4 n= 2 p=1         | BER 0.1837 cnn 0.461 en 0.012 suite 0.473 JSR -14.3 dB
  N_J=4 n= 4 p=1         | BER 0.1936 cnn 0.504 en 0.006 suite 0.510 JSR -11.0 dB
  N_J=4 n= 8 p=1         | BER 0.1969 cnn 0.547 en 0.014 suite 0.561 JSR -8.1 dB
  N_J=4 n=16 p=1         | BER 0.2102 cnn 0.637 en 0.021 suite 0.650 JSR -5.2 dB
  N_J=4 n=32 p=1         | BER 0.2367 cnn 0.809 en 0.025 suite 0.824 JSR -2.1 dB
  N_J=4 n=52 p=1         | BER 0.2653 cnn 0.916 en 0.070 suite 0.936 JSR +0.1 dB
  N_J=4 n= 1 p=1.77828   | BER 0.1877 cnn 0.465 en 0.010 suite 0.473 JSR -14.5 dB
  N_J=4 n= 2 p=1.77828   | BER 0.1855 cnn 0.447 en 0.010 suite 0.455 JSR -11.7 dB
  N_J=4 n= 4 p=1.77828   | BER 0.1923 cnn 0.531 en 0.014 suite 0.545 JSR -8.6 dB
  N_J=4 n= 8 p=1.77828   | BER 0.2039 cnn 0.617 en 0.023 suite 0.633 JSR -5.8 dB
  N_J=4 n=16 p=1.77828   | BER 0.2317 cnn 0.756 en 0.029 suite 0.775 JSR -2.6 dB
  N_J=4 n=32 p=1.77828   | BER 0.2637 cnn 0.895 en 0.090 suite 0.908 JSR +0.3 dB
  N_J=4 n=52 p=1.77828   | BER 0.2996 cnn 0.957 en 0.303 suite 0.975 JSR +2.7 dB
  N_J=4 n= 1 p=3.16228   | BER 0.1868 cnn 0.471 en 0.008 suite 0.477 JSR -12.0 dB
  N_J=4 n= 2 p=3.16228   | BER 0.1898 cnn 0.467 en 0.012 suite 0.479 JSR -9.3 dB
  N_J=4 n= 4 p=3.16228   | BER 0.1976 cnn 0.607 en 0.027 suite 0.621 JSR -6.3 dB
  N_J=4 n= 8 p=3.16228   | BER 0.2196 cnn 0.732 en 0.027 suite 0.750 JSR -3.2 dB
  N_J=4 n=16 p=3.16228   | BER 0.2503 cnn 0.898 en 0.088 suite 0.922 JSR -0.2 dB
  N_J=4 n=32 p=3.16228   | BER 0.2983 cnn 0.977 en 0.373 suite 0.990 JSR +3.1 dB
  N_J=4 n=52 p=3.16228   | BER 0.3278 cnn 0.996 en 0.848 suite 1.000 JSR +4.9 dB
  N_J=4 n= 1 p=5.62341   | BER 0.1902 cnn 0.518 en 0.010 suite 0.527 JSR -9.8 dB
  N_J=4 n= 2 p=5.62341   | BER 0.1961 cnn 0.604 en 0.020 suite 0.617 JSR -6.7 dB
  N_J=4 n= 4 p=5.62341   | BER 0.2133 cnn 0.674 en 0.037 suite 0.699 JSR -3.6 dB
  N_J=4 n= 8 p=5.62341   | BER 0.2334 cnn 0.859 en 0.070 suite 0.891 JSR -0.6 dB
  N_J=4 n=16 p=5.62341   | BER 0.2761 cnn 0.957 en 0.322 suite 0.977 JSR +2.3 dB
  N_J=4 n=32 p=5.62341   | BER 0.3323 cnn 1.000 en 0.844 suite 1.000 JSR +5.4 dB
  N_J=4 n=52 p=5.62341   | BER 0.3648 cnn 1.000 en 0.990 suite 1.000 JSR +7.6 dB
  N_J=4 n= 1 p=10        | BER 0.1911 cnn 0.559 en 0.012 suite 0.566 JSR -7.3 dB
  N_J=4 n= 2 p=10        | BER 0.2034 cnn 0.654 en 0.018 suite 0.668 JSR -3.9 dB
  N_J=4 n= 4 p=10        | BER 0.2284 cnn 0.844 en 0.033 suite 0.846 JSR -0.8 dB
  N_J=4 n= 8 p=10        | BER 0.2547 cnn 0.957 en 0.244 suite 0.965 JSR +2.0 dB
  N_J=4 n=16 p=10        | BER 0.3046 cnn 0.992 en 0.795 suite 0.996 JSR +5.0 dB
  N_J=4 n=32 p=10        | BER 0.3672 cnn 1.000 en 0.996 suite 1.000 JSR +8.2 dB
  N_J=4 n=52 p=10        | BER 0.3917 cnn 1.000 en 1.000 suite 1.000 JSR +9.9 dB
  [checkpoint] N_J=4 done, 273 rows (132s)

ebno_0: confirmed frontier picks (fresh 4096 frames each)
  N_J=1 cnn   budget far   (=0.4331) -> n=2 p=0.316228 | BER 0.1837 P_det 0.4294 (-0.3 sigma)
  N_J=1 cnn   budget 0.1   -> none
  N_J=1 cnn   budget 0.5   (=0.5000) -> n=32 p=0.177828 | BER 0.1954 P_det 0.5198 (+2.5 sigma)  FLAGGED
  N_J=1 suite budget far   (=0.4412) -> n=52 p=0.056234 | BER 0.1886 P_det 0.4739 (+3.0 sigma)  FLAGGED
  N_J=1 suite budget 0.1   -> none
  N_J=1 suite budget 0.5   (=0.5000) -> n=32 p=0.1 | BER 0.1888 P_det 0.4736 (-3.4 sigma)
  N_J=2 cnn   budget far   (=0.4331) -> n=1 p=1.77828 | BER 0.1830 P_det 0.4578 (+2.2 sigma)  FLAGGED
  N_J=2 cnn   budget 0.1   -> none
  N_J=2 cnn   budget 0.5   (=0.5000) -> n=4 p=1 | BER 0.1869 P_det 0.4761 (-3.1 sigma)
  N_J=2 suite budget far   (=0.4412) -> n=1 p=1.77828 | BER 0.1830 P_det 0.4658 (+2.2 sigma)  FLAGGED
  N_J=2 suite budget 0.1   -> none
  N_J=2 suite budget 0.5   (=0.5000) -> n=4 p=1 | BER 0.1869 P_det 0.4878 (-1.6 sigma)
  N_J=4 cnn   budget far   (=0.4331) -> n=16 p=0.01 | BER 0.1823 P_det 0.4395 (+0.6 sigma)
  N_J=4 cnn   budget 0.1   -> none
  N_J=4 cnn   budget 0.5   (=0.5000) -> n=52 p=0.1 | BER 0.1926 P_det 0.4998 (-0.0 sigma)
  N_J=4 suite budget far   (=0.4412) -> n=16 p=0.01 | BER 0.1823 P_det 0.4495 (+0.8 sigma)
  N_J=4 suite budget 0.1   -> none
  N_J=4 suite budget 0.5   (=0.5000) -> n=16 p=0.316228 | BER 0.1916 P_det 0.5134 (+1.7 sigma)
wrote /home/rrahman/BT/Tabula Rasa/sim08_ablation/../artifacts/sim08_ablation/run001/sweep_ebno_0.json (170s)
